source	record_id	title	query_id	date_identified	duplicate_of	screening_stage	decision	exclusion_reason	linked_accession_or_bioproject	final_cohort	source_url
PubMed	31846472	A transcriptome-based signature of pathological angiogenesis predicts breast cancer patient survival.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/31846472/
PubMed	32031575	Epithelial Membrane Protein 2 (EMP2) Promotes VEGF-Induced Pathological Neovascularization in Murine Oxygen-Induced Retinopathy.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/32031575/
PubMed	32053824	Transcriptome analysis reveals dysregulation of genes involved in oxidative phosphorylation in a murine model of retinopathy of prematurity.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/32053824/
PubMed	32150307	Temporospatial distribution and transcriptional profile of retinal microglia in the oxygen-induced retinopathy mouse model.	PUBMED_01	2026-08-11	GSE132731	title_abstract_and_accession_screening	DUPLICATE_REPORT_LINKED_TO_GEO	Publication report linked to a screened GEO series	GSE132731	GSE132731	https://pubmed.ncbi.nlm.nih.gov/32150307/
PubMed	32346884	Overexpression of miR-181a-5p inhibits retinal neovascularization through endocan and the ERK1/2 signaling pathway.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/32346884/
PubMed	32444495	Disruption of profilin1 function suppresses developmental and pathological retinal neovascularization.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/32444495/
PubMed	32714074	Small RNA Sequencing Reveals Transfer RNA-derived Small RNA Expression Profiles in Retinal Neovascularization.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/32714074/
PubMed	33975909	Tribbles Homolog 3 Mediates the Development and Progression of Diabetic Retinopathy.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/33975909/
PubMed	34273276	Specialized endothelial tip cells guide neuroretina vascularization and blood-retina-barrier formation.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/34273276/
PubMed	34321516	Gene expression profile of the murine ischemic retina and its response to Aflibercept (VEGF-Trap).	PUBMED_01	2026-08-11	GSE124956	title_abstract_and_accession_screening	DUPLICATE_REPORT_LINKED_TO_GEO	Publication report linked to a screened GEO series	GSE124956;GSE137705	GSE124956	https://pubmed.ncbi.nlm.nih.gov/34321516/
PubMed	34469714	Competing endogenous RNA network associated with oxygen-induced retinopathy: Expression of the network and identification of the MALAT1/miR-124-3p/EGR1 regulatory axis.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/34469714/
PubMed	34690760	Effect of Probenecid on Endothelial Cell Growth Rate and Retinal Angiogenesis in an Oxygen-Induced Retinopathy Model.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/34690760/
PubMed	34971428	eNOS controls angiogenic sprouting and retinal neovascularization through the regulation of endothelial cell polarity.	PUBMED_01	2026-08-11	GSE174400	title_abstract_and_accession_screening	DUPLICATE_REPORT_LINKED_TO_GEO	Publication report linked to a screened GEO series	GSE174400		https://pubmed.ncbi.nlm.nih.gov/34971428/
PubMed	34999209	Targeting circular RNA-MET for anti-angiogenesis treatment via inhibiting endothelial tip cell specialization.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/34999209/
PubMed	35282140	MicroRNA Expression Analysis of Mice Retinas with Oxygen-Induced Retinopathy by RNA Sequencing.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/35282140/
PubMed	35366885	Graphene quantum dots rescue angiogenic retinopathy via blocking STAT3/Periostin/ERK signaling.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/35366885/
PubMed	35455951	HIF-1-Dependent Induction of β3 Adrenoceptor: Evidence from the Mouse Retina.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/35455951/
PubMed	35584758	N(6)-methyladenosine modifications of mRNAs and long noncoding RNAs in oxygen-induced retinopathy in mice.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/35584758/
PubMed	35814887	Ultrasound-targeted cationic microbubble-mediated gene transfection and inhibition of retinal neovascularization.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/35814887/
PubMed	35980290	MiR-375 mitigates retinal angiogenesis by depressing the JAK2/STAT3 pathway.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/35980290/
PubMed	36264636	Single-cell transcriptome analyses reveal microglia types associated with proliferative retinopathy.	PUBMED_01	2026-08-11	GSE199792	title_abstract_and_accession_screening	DUPLICATE_REPORT_LINKED_TO_GEO	Publication report linked to a screened GEO series	GSE199792		https://pubmed.ncbi.nlm.nih.gov/36264636/
PubMed	36322719	Anti-angiogenic properties of microRNA-29a in preclinical ocular models.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/36322719/
PubMed	36675807	Microglia-Derived Spp1 Promotes Pathological Retinal Neovascularization via Activating Endothelial Kit/Akt/mTOR Signaling.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/36675807/
PubMed	36794165	m(6)A modifications of circular RNAs in ischemia-induced retinal neovascularization.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/36794165/
PubMed	36870288	Role of Adrenomedullin 2/Intermedin in the Pathogenesis of Neovascular Age-Related Macular Degeneration.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/36870288/
PubMed	36942311	Exosomes incorporated with black phosphorus quantum dots attenuate retinal angiogenesis via disrupting glucose metabolism.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/36942311/
PubMed	37017325	Hypoxia-inducible factor stabilisation-related lncRNAs in retinopathy of prematurity.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/37017325/
PubMed	37179352	Vascular cell-adhesion molecule 1 (VCAM-1) regulates JunB-mediated IL-8/CXCL1 expression and pathological neovascularization.	PUBMED_01	2026-08-11	GSE209654	title_abstract_and_accession_screening	DUPLICATE_REPORT_LINKED_TO_GEO	Publication report linked to a screened GEO series	GSE209654		https://pubmed.ncbi.nlm.nih.gov/37179352/
PubMed	37213234	Oxygen-induced pathological angiogenesis promotes intense lipid synthesis and remodeling in the retina.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/37213234/
PubMed	37215579	Single-cell RNA sequencing reveals a unique pericyte type associated with capillary dysfunction.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/37215579/
PubMed	37322431	Galectin-1-dependent ceRNA network in HRMECs revealed its association with retinal neovascularization.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/37322431/
PubMed	37441592	Tsp-1(+) microglia attenuate retinal neovascularization by maintaining the expression of Smad3 in endothelial cells through exosomes with decreased miR-27a-5p.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/37441592/
PubMed	37942611	FAM222A, Part of the BET-Regulated Basal Endothelial Transcriptome, Is a Novel Determinant of Endothelial Biology and Angiogenesis-Brief Report.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/37942611/
PubMed	38027065	AAV2-antiVEGFscFv gene therapy for retinal neovascularization.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/38027065/
PubMed	38153746	Transcriptional Comparison of Human and Murine Retinal Neovascularization.	PUBMED_01	2026-08-11	GSE234447	title_abstract_and_accession_screening	DUPLICATE_REPORT_LINKED_TO_GEO	Publication report linked to a screened GEO series	GSE234447	GSE234447	https://pubmed.ncbi.nlm.nih.gov/38153746/
PubMed	38190125	Oncostatin M Reduces Pathological Neovascularization in the Retina Through Müller Cell Activation.	PUBMED_01	2026-08-11	GSE227350	title_abstract_and_accession_screening	DUPLICATE_REPORT_LINKED_TO_GEO	Publication report linked to a screened GEO series	GSE227350		https://pubmed.ncbi.nlm.nih.gov/38190125/
PubMed	38434621	Amelioration of oxygen-induced retinopathy in neonatal mice with fetal growth restriction.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/38434621/
PubMed	38505600	G protein subunit alpha i2's pivotal role in angiogenesis.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/38505600/
PubMed	38509306	RNA-binding proteins potentially regulate the alternative splicing of cell cycle-associated genes in proliferative diabetic retinopathy.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/38509306/
PubMed	38709389	IC100, a humanized therapeutic monoclonal anti-ASC antibody alleviates oxygen-induced retinopathy in mice.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/38709389/
PubMed	38739977	Upregulation of HMOX1 associated with M2 macrophage infiltration and ferroptosis in proliferative diabetic retinopathy.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/38739977/
PubMed	38958972	Epithelial Membrane Protein 2 (EMP2) Blockade Attenuates Pathological Neovascularization in Murine Oxygen-Induced Retinopathy.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/38958972/
PubMed	38978601	Timed topical dexamethasone eye drops improve mitochondrial function to prevent severe retinopathy of prematurity.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/38978601/
PubMed	39005408	Endothelial Zmiz1 modulates physiological and pathophysiological angiogenesis during retinal development.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/39005408/
PubMed	39153705	The STAT1-SLC31A1 axis: Potential regulation of cuproptosis in diabetic retinopathy.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/39153705/
PubMed	39287727	Timed topical dexamethasone eye drops improve mitochondrial function to prevent severe retinopathy of prematurity.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/39287727/
PubMed	39491782	Role of angiopoietin-like 4 in neovascularization associated with retinopathy of prematurity.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/39491782/
PubMed	39506758	m6A-methylase METTL3 promotes retinal angiogenesis through modulation of metabolic reprogramming in RPE cells.	PUBMED_01	2026-08-11		title_abstract_and_accession_screening	NO_ADDITIONAL_ELIGIBLE_ACCESSION_IDENTIFIED	Title/abstract and cross-source checks did not identify an additional eligible public accession			https://pubmed.ncbi.nlm.nih.gov/39506758/
PubMed	39565875	Monoclonal antibodies that block Roundabout 1 and 2 signaling target pathological ocular neovascularization through myeloid cells.	PUBMED_01	2026-08-11	GSE279825	title_abstract_and_accession_screening	DUPLICATE_REPORT_LINKED_TO_GEO	Publication report linked to a screened GEO series	GSE279825		https://pubmed.ncbi.nlm.nih.gov/39565875/
